epoch,loss,mae,val_loss,val_mae
0,610756.1875,587.3431396484375,197067.4375,278.7742614746094
1,168033.25,243.88510131835938,148989.5,205.45285034179688
2,128336.7421875,169.6384735107422,121662.140625,147.82229614257812
3,109663.8828125,122.52801513671875,110160.6640625,107.49217987060547
4,101127.625,97.96595001220703,103970.078125,88.80766296386719
5,95767.375,82.81231689453125,99398.90625,80.55789184570312
6,91747.3671875,74.62223815917969,95553.25,71.1019058227539
7,88027.8828125,71.42520904541016,91658.703125,64.26861572265625
8,84029.546875,69.48112487792969,87054.2734375,76.35698699951172
9,79537.296875,67.90203094482422,81993.125,69.01354217529297
10,74523.328125,65.96327209472656,76400.1875,64.32305908203125
11,69104.3828125,64.0107192993164,70365.046875,71.79068756103516
12,62971.70703125,61.924686431884766,63439.5625,64.85918426513672
13,56392.27734375,59.60127639770508,56235.79296875,58.456504821777344
14,49295.16015625,57.115074157714844,48365.484375,57.41178512573242
15,41944.171875,54.77425765991211,40546.1015625,52.87747573852539
16,34524.2421875,52.25869369506836,32622.412109375,52.65647888183594
17,27062.25390625,49.85050964355469,24784.986328125,49.87578201293945
18,20064.1875,47.65961837768555,17826.24609375,46.530364990234375
19,13950.712890625,45.34868621826172,11828.4453125,44.284523010253906
20,8893.9892578125,42.57973861694336,7089.01171875,41.175819396972656
21,5117.69091796875,38.820274353027344,3824.8984375,37.094417572021484
22,2713.50146484375,34.36385726928711,2047.126953125,33.03872299194336
23,1608.9805908203125,30.334957122802734,1344.1256103515625,28.37071990966797
24,1196.088623046875,26.86908531188965,1064.0687255859375,25.58305549621582
25,944.2913818359375,23.761791229248047,824.8355712890625,22.205305099487305
26,734.8341064453125,20.784385681152344,635.9983520507812,19.233047485351562
27,561.1900024414062,17.966005325317383,479.73016357421875,16.68760108947754
28,418.42059326171875,15.293367385864258,355.2838134765625,14.243030548095703
29,307.3893737792969,12.860372543334961,256.5054626464844,11.797566413879395
30,219.93801879882812,10.61124038696289,185.6593780517578,9.771513938903809
31,154.4476318359375,8.583069801330566,121.73861694335938,7.575415134429932
32,106.80154418945312,6.825227737426758,84.51317596435547,6.056873798370361
33,73.37808990478516,5.307741165161133,55.137813568115234,4.567264556884766
34,50.16071319580078,4.041380405426025,36.00971984863281,3.2996246814727783
35,34.82398223876953,3.0398805141448975,26.44316291809082,2.6560187339782715
36,24.546710968017578,2.3006415367126465,16.142513275146484,1.7294591665267944
37,17.674571990966797,1.8304343223571777,15.194250106811523,2.2426304817199707
38,13.009735107421875,1.5370566844940186,10.107853889465332,2.050997734069824
39,9.616246223449707,1.3008415699005127,5.92159366607666,1.349665880203247
40,7.37518310546875,1.129116415977478,3.4061901569366455,0.8810620307922363
41,5.745752811431885,0.9368396997451782,2.351527690887451,0.727417528629303
42,4.69779634475708,0.789946436882019,1.6535074710845947,0.49287930130958557
43,3.9930269718170166,0.6514780521392822,15.458388328552246,3.4046342372894287
44,3.550665855407715,0.5790979266166687,1.0754530429840088,0.30997028946876526
45,3.152866840362549,0.4944526255130768,0.9367964267730713,0.2717875838279724
46,2.778679847717285,0.41402876377105713,0.8100261092185974,0.20299333333969116
47,2.5600802898406982,0.38491207361221313,0.7220471501350403,0.2047930359840393
48,2.284252882003784,0.3553254306316376,0.6261537671089172,0.16102589666843414
49,2.00710391998291,0.30390068888664246,0.5539462566375732,0.12156346440315247
50,1.8457409143447876,0.30015742778778076,0.5009385943412781,0.12474627792835236
51,1.625664234161377,0.27615371346473694,0.4248301386833191,0.11156952381134033
52,1.3996706008911133,0.2556558847427368,0.3636558949947357,0.0738859474658966
53,1.2544046640396118,0.23442423343658447,0.31233927607536316,0.058687563985586166
54,1.1340705156326294,0.25260108709335327,0.2645414173603058,0.05467713624238968
55,0.9128747582435608,0.20408180356025696,0.22585289180278778,0.07166477292776108
56,0.8177124857902527,0.20812252163887024,0.25056377053260803,0.2612127661705017
57,0.6587631106376648,0.19070209562778473,0.15099436044692993,0.06381805986166
58,0.5584059357643127,0.18709173798561096,0.11898107081651688,0.03705070540308952
59,0.48122718930244446,0.18383046984672546,0.09381444752216339,0.04378622770309448
60,0.34992265701293945,0.15744608640670776,0.07121726125478745,0.043167389929294586
61,0.29823288321495056,0.1522025167942047,0.053237151354551315,0.058352258056402206
62,0.23592950403690338,0.15288889408111572,0.050083473324775696,0.09693365544080734
63,0.17569191753864288,0.1388177126646042,0.024657920002937317,0.035294681787490845
64,0.12130650877952576,0.13760438561439514,0.014882971532642841,0.029642630368471146
65,0.0881795883178711,0.1289258599281311,0.011948786675930023,0.05607777461409569
66,0.06935301423072815,0.12243056297302246,0.00689755380153656,0.0413409061729908
67,0.06194924935698509,0.13698242604732513,0.008596368134021759,0.07105730473995209
68,0.04521087929606438,0.12506619095802307,0.32268694043159485,0.543377161026001
69,0.04203781485557556,0.14274434745311737,0.011699683032929897,0.07929357886314392
70,0.0402461439371109,0.1383150964975357,0.021909117698669434,0.13413222134113312
71,0.04110401123762131,0.13808603584766388,0.019557561725378036,0.12973667681217194
72,0.03963417559862137,0.14533677697181702,0.0025064749643206596,0.03562980890274048
73,0.03940889611840248,0.1384299099445343,0.033218011260032654,0.16468702256679535
74,0.03886956349015236,0.13306091725826263,0.2224908471107483,0.4609534442424774
75,0.04102655127644539,0.13932561874389648,0.010393330827355385,0.09615623205900192
76,0.03948325663805008,0.13598226010799408,0.11180184036493301,0.3167036473751068
77,0.0410357303917408,0.1452842652797699,0.059800196439027786,0.22807303071022034
78,0.03799483925104141,0.1386326104402542,0.023732412606477737,0.14102306962013245
79,0.03974033147096634,0.1343819499015808,0.11134640127420425,0.31885749101638794
80,0.0434449277818203,0.13147546350955963,0.003799170022830367,0.0473063625395298
81,0.03847694396972656,0.13693760335445404,0.0019830819219350815,0.031056245788931847
82,0.03578801825642586,0.13550767302513123,0.008021618239581585,0.07142211496829987
83,0.04114539921283722,0.14226429164409637,0.02160464972257614,0.13482950627803802
84,0.039285290986299515,0.14805981516838074,0.005364986136555672,0.060083527117967606
85,0.04117290675640106,0.13263623416423798,0.004116429947316647,0.048489369451999664
86,0.043053239583969116,0.13494639098644257,0.01141330599784851,0.09495703876018524
87,0.03434986621141434,0.13207414746284485,0.02516372874379158,0.12101520597934723
88,0.04364562779664993,0.14264683425426483,0.19135558605194092,0.42093202471733093
