epoch,MAE,loss,val_MAE,val_loss
0,1183.9454345703125,1542310.875,1124.0894775390625,1409243.75
1,1063.0689697265625,1275352.375,1004.2647094726562,1159170.625
2,943.7623291015625,1041002.6875,885.3782958984375,940020.9375
3,825.2659912109375,837267.5,767.550048828125,751280.125
4,707.9824829101562,663448.6875,650.7369995117188,592136.5625
5,592.0187377929688,519332.53125,535.6416625976562,462562.53125
6,478.32806396484375,404552.3125,424.94586181640625,362073.96875
7,378.367919921875,318267.125,342.7820129394531,289474.125
8,320.55615234375,259318.890625,309.6317443847656,243378.40625
9,302.66943359375,225366.5,303.2260437011719,220447.75
10,300.6947326660156,211288.859375,303.46539306640625,213095.734375
11,300.55108642578125,207117.046875,302.65899658203125,210626.390625
12,298.9764099121094,205006.3125,300.64508056640625,208690.96875
13,296.7778015136719,203108.171875,298.3312683105469,206869.578125
14,294.40338134765625,201294.921875,296.1288146972656,205126.234375
15,292.2273864746094,199568.4375,293.8157958984375,203467.015625
16,289.8989562988281,197907.8125,291.7432556152344,201861.03125
17,287.8585205078125,196310.171875,289.4739990234375,200329.453125
18,285.5903625488281,194779.625,287.56072998046875,198844.90625
19,283.61328125,193301.34375,285.5375061035156,197415.046875
20,281.6085510253906,191874.78125,283.538330078125,196035.6875
21,279.6618347167969,190497.203125,281.5343933105469,194698.734375
22,277.67816162109375,189160.578125,279.7304992675781,193403.75
23,275.8916320800781,187866.546875,277.7808837890625,192145.453125
24,274.0135192871094,186610.125,275.907470703125,190927.078125
25,272.1435546875,185384.921875,274.179443359375,189732.953125
26,270.37042236328125,184195.8125,272.46484375,188571.125
27,268.6573181152344,183036.15625,270.72064208984375,187443.8125
28,266.9273986816406,181906.375,269.0008239746094,186337.484375
29,265.2248229980469,180797.921875,267.3751220703125,185253.09375
30,263.5997009277344,179714.921875,265.68182373046875,184194.90625
31,261.8444519042969,178653.59375,264.2010498046875,183157.8125
32,260.4173889160156,177620.625,262.4345397949219,182143.609375
33,258.77679443359375,176601.015625,260.7488098144531,181144.09375
34,257.09246826171875,175600.953125,259.2494201660156,180162.34375
35,255.56874084472656,174618.03125,257.7168273925781,179196.546875
36,254.06381225585938,173658.34375,256.1375427246094,178260.796875
37,252.49496459960938,172721.390625,254.67636108398438,177336.40625
38,251.002197265625,171791.25,253.16990661621094,176420.921875
39,249.51451110839844,170882.546875,251.65809631347656,175530.578125
40,248.0048065185547,169988.328125,250.1593780517578,174648.078125
41,246.43240356445312,169097.171875,248.8795623779297,173772.125
42,245.19180297851562,168232.140625,247.22450256347656,172922.359375
43,243.63894653320312,167378.265625,245.7261962890625,172079.71875
44,242.244384765625,166536.328125,244.15240478515625,171255.671875
45,240.77313232421875,165706.25,242.7539520263672,170437.90625
46,239.3409423828125,164892.71875,241.33001708984375,169638.265625
47,237.919677734375,164093.859375,239.98789978027344,168851.765625
48,236.57652282714844,163302.453125,238.57601928710938,168073.203125
49,235.18466186523438,162527.796875,237.20094299316406,167309.921875
50,233.75904846191406,161764.390625,235.9149932861328,166556.59375
51,232.44505310058594,161009.921875,234.5748748779297,165816.46875
52,231.18711853027344,160273.921875,233.0816650390625,165094.53125
53,229.74221801757812,159542.46875,231.84954833984375,164372.453125
54,228.5462188720703,158824.484375,230.34132385253906,163670.09375
55,227.06431579589844,158117.234375,229.1510009765625,162970.703125
56,225.7725372314453,157418.75,227.9683380126953,162284.59375
57,224.5518798828125,156734.109375,226.6224822998047,161611.4375
58,223.26034545898438,156059.125,225.36988830566406,160948.828125
59,222.0266876220703,155391.703125,223.99095153808594,160292.203125
60,220.72506713867188,154738.203125,222.76210021972656,159652.84375
61,219.44522094726562,154094.953125,221.5802001953125,159018.1875
62,218.23902893066406,153460.296875,220.37979125976562,158394.46875
63,216.97341918945312,152833.6875,219.24761962890625,157779.640625
64,215.8403778076172,152217.875,217.95957946777344,157172.640625
65,214.66592407226562,151608.4375,216.5843505859375,156575.0625
66,213.25527954101562,151005.8125,215.61602783203125,155987.375
67,212.2588348388672,150421.765625,214.2529754638672,155413.703125
68,210.9528350830078,149840.484375,213.184814453125,154842.796875
69,209.8089141845703,149267.296875,212.0188446044922,154282.1875
70,208.75559997558594,148708.984375,210.73109436035156,153733.765625
71,207.4344940185547,148152.34375,209.73953247070312,153188.1875
72,206.4615478515625,147607.796875,208.46119689941406,152656.578125
