epoch,loss,mae,val_loss,val_mae
35,96525.5234375,100.07311248779297,102178.21875,101.63194274902344
36,96279.2734375,101.61338806152344,101898.859375,106.42680358886719
37,96081.1796875,102.91487884521484,101684.015625,104.33818054199219
38,95857.65625,104.19599914550781,101363.0859375,106.37872314453125
39,95646.53125,105.720458984375,101164.3125,109.60578918457031
40,95491.078125,106.99520874023438,100953.0859375,109.21709442138672
41,95317.4453125,108.24137878417969,100737.6484375,111.20095825195312
42,95174.109375,109.63448333740234,100581.421875,113.03311157226562
43,95054.265625,110.85247039794922,100405.921875,113.34033203125
44,94915.1328125,112.0306625366211,100573.9375,117.81568908691406
45,94821.3671875,113.11808013916016,100125.5703125,115.4061279296875
46,94716.25,114.10012817382812,100115.59375,116.71495056152344
47,94633.8359375,115.47655487060547,99949.0078125,117.41604614257812
48,94550.7265625,116.50902557373047,99911.9921875,118.28062438964844
49,94482.0703125,117.21150970458984,99940.890625,119.81427001953125
50,94415.9921875,118.31073760986328,99659.6015625,121.0443344116211
51,94365.5625,119.16485595703125,99608.5390625,121.27220153808594
52,94323.828125,120.06281280517578,99622.3671875,121.9373779296875
53,94264.640625,120.76466369628906,99461.421875,122.98272705078125
54,94223.0703125,121.5711898803711,99491.8984375,123.52066802978516
55,94212.5234375,122.02106475830078,99419.7109375,124.3531265258789
56,94188.875,122.74787139892578,99328.7109375,124.81724548339844
57,94158.0234375,123.39434814453125,99303.234375,125.52254486083984
58,94129.8984375,124.05721282958984,99461.0859375,125.9850845336914
59,94122.078125,124.56021118164062,99263.1171875,126.46156311035156
60,94122.8359375,125.0840835571289,99209.6484375,127.22180938720703
61,94094.0,125.60015869140625,99270.703125,128.79747009277344
62,94071.46875,125.97874450683594,99280.1875,128.4583282470703
63,94073.328125,126.32527923583984,99287.4375,128.43983459472656
64,94058.1484375,126.67932891845703,99141.3828125,129.21548461914062
65,94064.0,127.187744140625,99152.046875,129.52175903320312
66,94037.5625,127.50703430175781,99150.34375,129.15252685546875
67,94040.375,127.803466796875,99413.8515625,129.88934326171875
68,94040.9921875,127.99713897705078,99101.21875,129.9978485107422
69,94013.3203125,128.34022521972656,99115.875,130.28070068359375
70,94051.609375,128.4778289794922,99178.3046875,131.1703643798828
71,94007.6953125,128.82164001464844,99133.4921875,131.65481567382812
72,94027.734375,129.14096069335938,99111.1875,130.78067016601562
73,94017.28125,129.14500427246094,99250.5390625,130.90794372558594
74,94002.8984375,129.32223510742188,99252.3671875,131.31922912597656
75,94010.546875,129.4483184814453,99139.625,132.1475067138672
76,94022.265625,129.735107421875,99056.171875,131.41049194335938
77,94011.4609375,129.7315216064453,99166.4375,131.8978729248047
78,94000.9375,129.96817016601562,99144.03125,131.78427124023438
79,94008.6953125,129.98609924316406,99051.6640625,132.30641174316406
80,94016.4453125,130.2490692138672,99209.5703125,132.21246337890625
81,94008.4765625,130.19638061523438,99064.8203125,132.4192352294922
82,94009.0390625,130.49118041992188,99060.140625,132.24147033691406
83,94016.0,130.60372924804688,99240.34375,132.20045471191406
84,93996.2890625,130.37594604492188,99072.9140625,132.69602966308594
85,94009.6796875,130.57281494140625,99287.4609375,134.2268829345703
86,94005.4921875,130.6754913330078,99040.8984375,132.32020568847656
87,94000.46875,130.6611328125,99096.4453125,133.46336364746094
88,94015.1953125,130.82704162597656,99262.3203125,134.23321533203125
89,94007.609375,130.82077026367188,99075.4609375,132.96865844726562
90,94012.78125,130.9044189453125,99161.2109375,132.68740844726562
91,94003.5703125,130.99444580078125,99058.8203125,132.93089294433594
92,94014.2578125,131.0725860595703,99115.28125,132.6642303466797
93,94014.7265625,131.00796508789062,99091.9375,132.6959991455078
94,94016.59375,131.0622100830078,99072.8203125,132.87567138671875
95,94015.328125,131.0736083984375,99074.2890625,132.9354705810547
96,93992.0390625,131.10252380371094,99018.5,132.98020935058594
97,94012.9921875,131.0515899658203,99010.7265625,133.20594787597656
98,94018.171875,131.02659606933594,99140.453125,134.09646606445312
99,94011.1875,131.1829833984375,99146.484375,133.85984802246094
100,94006.5546875,131.22181701660156,99095.59375,133.8851776123047
101,94003.2890625,131.24267578125,99062.1953125,133.88551330566406
102,94015.1796875,131.20431518554688,99012.3125,133.44383239746094
103,93997.515625,131.37644958496094,99051.3515625,133.49282836914062
104,94029.9453125,131.24508666992188,99042.46875,133.37384033203125
105,93990.296875,131.22262573242188,99081.3671875,134.08795166015625
106,94013.3203125,131.35252380371094,99067.328125,134.0430450439453
107,94001.6484375,131.52926635742188,99008.8203125,133.1292724609375
108,94011.765625,131.16683959960938,99475.7890625,135.60015869140625
109,94013.7734375,131.3667755126953,99087.140625,133.11602783203125
110,94004.4921875,131.3424530029297,99033.8046875,133.39483642578125
111,94008.8359375,131.44273376464844,99034.03125,133.4101104736328
112,94006.2109375,131.4001007080078,99175.1953125,133.1004638671875
113,94009.6328125,131.3157958984375,99079.25,133.87631225585938
114,93995.8359375,131.30355834960938,99383.4453125,133.96058654785156
115,94003.265625,131.4949493408203,99119.9765625,133.1161651611328
116,94003.1328125,131.36195373535156,99113.953125,134.28500366210938
117,94006.3359375,131.30099487304688,99169.75,133.4303741455078
118,93997.734375,131.4534912109375,99000.4609375,133.1243896484375
119,94011.6328125,131.34779357910156,99013.4765625,133.28875732421875
120,94011.2109375,131.40811157226562,99020.1640625,133.2604522705078
121,94004.890625,131.4377899169922,99277.0,133.52320861816406
122,93987.4765625,131.3660430908203,99091.8671875,133.09759521484375
123,94011.484375,131.36856079101562,99051.0859375,133.16932678222656
124,94009.3203125,131.39276123046875,99037.890625,133.65965270996094
125,94011.2109375,131.32337951660156,99401.1015625,135.55775451660156
126,94017.7265625,131.4832000732422,99031.09375,133.17587280273438
127,94007.921875,131.3533477783203,99042.6796875,133.4943389892578
128,94017.1015625,131.3738250732422,99199.8125,134.57061767578125
129,94001.6328125,131.4304656982422,99245.359375,135.07960510253906
130,94006.4921875,131.50588989257812,99134.2109375,133.50714111328125
131,94002.390625,131.56639099121094,99030.765625,133.67083740234375
132,93997.8671875,131.50100708007812,99130.3046875,133.11685180664062
133,94001.7734375,131.30673217773438,99065.9921875,133.5696258544922
134,93996.0625,131.54257202148438,99067.6328125,133.5569610595703
135,94011.4453125,131.5253143310547,99062.546875,133.6285400390625
136,94005.7109375,131.35955810546875,99066.6796875,134.0875244140625
137,93991.203125,131.3905029296875,99057.015625,133.19940185546875
138,94006.453125,131.44325256347656,99209.40625,134.27471923828125
139,93999.125,131.4274139404297,99129.4609375,134.1709747314453
140,94017.9921875,131.55099487304688,99064.171875,133.10916137695312
141,94024.625,131.3232879638672,99064.703125,133.5795135498047
142,94001.796875,131.5369873046875,99158.3125,133.3555145263672
143,94009.515625,131.4101104736328,99029.921875,133.32518005371094
144,94011.6328125,131.48379516601562,99198.3203125,134.29747009277344
145,93995.5703125,131.337158203125,99048.46875,133.7471923828125
146,94014.390625,131.4192657470703,99037.03125,133.61944580078125
147,94002.1015625,131.4374542236328,99081.046875,133.56532287597656
148,93993.703125,131.56002807617188,99177.828125,133.11753845214844
149,94022.9453125,131.39276123046875,99046.1015625,133.4210662841797
150,94007.3828125,131.41932678222656,99100.1328125,133.71853637695312
151,94010.6171875,131.37901306152344,99066.125,133.0339813232422
152,94002.3828125,131.41026306152344,99042.1015625,133.50733947753906
153,93997.109375,131.59971618652344,99170.8359375,133.10508728027344
154,94013.515625,131.34542846679688,99013.4375,133.4145965576172
155,94010.9453125,131.57977294921875,99105.4453125,133.18075561523438
156,93999.25,131.48390197753906,99340.453125,133.46728515625
157,94007.75,131.42173767089844,99035.1015625,133.187744140625
158,94001.78125,131.43568420410156,99071.34375,133.0323944091797
159,94007.796875,131.29908752441406,99029.359375,133.36465454101562
160,94017.1953125,131.55789184570312,99153.53125,133.2014923095703
161,94002.21875,131.41629028320312,99023.03125,133.61593627929688
162,94000.625,131.48550415039062,99118.9453125,133.92005920410156
163,93999.421875,131.53341674804688,99035.390625,133.32778930664062
164,94012.171875,131.45980834960938,99032.921875,133.46258544921875
165,94013.0859375,131.42864990234375,99028.640625,133.3483123779297
166,94005.4765625,131.4915008544922,99070.75,133.43287658691406
167,93996.4609375,131.3307647705078,99046.4140625,133.54380798339844
168,94001.3671875,131.47975158691406,99112.5078125,133.57760620117188
169,93999.1796875,131.3568878173828,99055.765625,133.87322998046875
170,94015.6171875,131.49169921875,99073.890625,133.6812744140625
171,94003.0390625,131.47206115722656,99224.671875,133.39283752441406
172,94005.7578125,131.5264434814453,99039.0546875,133.58937072753906
173,93997.5234375,131.33197021484375,99062.4140625,133.1796417236328
174,94018.796875,131.3966522216797,99060.984375,133.14935302734375
175,94012.15625,131.42481994628906,99032.9765625,133.36297607421875
176,94029.8046875,131.42945861816406,99044.9765625,133.39898681640625
177,94016.484375,131.41639709472656,99103.2421875,133.00958251953125
178,93999.3359375,131.33535766601562,99033.265625,133.5825653076172
179,93993.5234375,131.4571075439453,99084.3828125,133.34278869628906
180,93985.2734375,131.368896484375,99050.359375,133.55645751953125
181,94004.7109375,131.53443908691406,99021.8984375,133.35951232910156
182,94007.1875,131.33486938476562,99074.3984375,133.52813720703125
183,93993.796875,131.51756286621094,99265.375,134.45672607421875
184,94014.6171875,131.4937286376953,99119.0390625,133.15753173828125
185,94009.921875,131.5323028564453,99019.2421875,133.2649383544922
186,93997.2890625,131.43911743164062,99007.09375,133.3114471435547
187,94022.0859375,131.6175994873047,99051.6953125,133.2391815185547
188,94006.6171875,131.42543029785156,99054.890625,133.130859375
189,93996.2421875,131.67672729492188,99134.09375,132.98934936523438
190,94009.25,131.37933349609375,99190.640625,133.8533172607422
191,94004.75,131.2791290283203,99039.9453125,133.5017852783203
192,94007.203125,131.40707397460938,99073.8515625,133.69833374023438
193,93990.21875,131.4566192626953,99089.6328125,133.57618713378906
194,94014.75,131.28121948242188,99074.21875,133.74850463867188
195,94014.0390625,131.40594482421875,99093.21875,133.09747314453125
196,94015.6328125,131.45407104492188,99037.796875,133.09832763671875
197,94009.375,131.3914337158203,99031.84375,133.13619995117188
198,94021.4453125,131.29769897460938,99396.3671875,135.46780395507812
199,93981.7265625,131.4054412841797,99030.4296875,133.2633056640625
200,94003.7109375,131.32980346679688,99073.03125,133.5029754638672
201,93986.5390625,131.47486877441406,99108.171875,134.071533203125
202,93995.734375,131.42543029785156,99126.6875,134.1232147216797
203,94005.3515625,131.3981475830078,99241.6484375,134.5515899658203
204,94000.1875,131.50587463378906,99133.8046875,133.25221252441406
205,94004.5859375,131.4436798095703,99032.328125,133.32162475585938
206,93995.28125,131.42416381835938,99334.1875,133.89544677734375
207,94006.0703125,131.42771911621094,99044.125,133.4525146484375
208,93987.90625,131.3766326904297,99241.9921875,133.36036682128906
209,94008.609375,131.40798950195312,99036.765625,133.28439331054688
210,94007.34375,131.450927734375,99089.4609375,133.32717895507812
211,93997.9765625,131.51358032226562,99791.421875,136.47238159179688
212,94011.4375,131.43324279785156,99034.5859375,133.65084838867188
213,93985.1640625,131.28819274902344,99067.390625,133.12066650390625
214,93996.6640625,131.48841857910156,99060.71875,133.06729125976562
215,94008.6875,131.36927795410156,99032.8125,133.26463317871094
216,94005.265625,131.41839599609375,99035.9609375,133.6292724609375
217,94020.6953125,131.4454345703125,99027.0,133.67185974121094
218,94018.1484375,131.50184631347656,99070.6171875,132.8968505859375
219,93997.3515625,131.3375244140625,99033.484375,133.57748413085938
220,94008.125,131.4569549560547,99145.59375,133.33360290527344
221,93998.5546875,131.40200805664062,99031.71875,133.6462860107422
222,93988.609375,131.48023986816406,99031.34375,133.6082763671875
223,94014.171875,131.3002166748047,99048.171875,133.2413330078125
224,94014.3046875,131.3756103515625,99055.7890625,134.04782104492188
225,94003.8046875,131.4432830810547,99189.6953125,134.37171936035156
226,94022.3359375,131.4642333984375,99036.5859375,133.3863983154297
227,93990.859375,131.46006774902344,99013.4375,133.75584411621094
228,93994.28125,131.4166259765625,99050.15625,133.98829650878906
229,94014.703125,131.447021484375,99156.3203125,133.15928649902344
230,94004.671875,131.33612060546875,99091.6015625,133.23170471191406
231,94011.03125,131.49171447753906,99442.109375,133.83737182617188
232,93995.140625,131.49427795410156,99488.6640625,134.04052734375
233,93997.3984375,131.3232879638672,99054.2265625,133.44207763671875
234,94021.8203125,131.48660278320312,99014.53125,133.390869140625
235,93999.265625,131.49978637695312,99179.4140625,134.11891174316406
236,94011.8984375,131.52755737304688,99389.25,134.83482360839844
237,93994.6171875,131.45962524414062,99033.796875,133.65390014648438
238,94016.234375,131.55064392089844,99052.7109375,132.96368408203125
239,93986.5234375,131.42373657226562,99087.40625,133.85580444335938
240,94018.78125,131.51123046875,99060.9921875,133.55201721191406
241,94004.296875,131.39259338378906,99109.6484375,132.90013122558594
242,94015.421875,131.40939331054688,99061.46875,133.87510681152344
243,94014.0,131.50132751464844,99073.5078125,133.23770141601562
244,94011.1015625,131.43136596679688,99261.6875,133.3885040283203
245,94015.875,131.43386840820312,99036.140625,133.34817504882812
246,94013.203125,131.40753173828125,99011.1796875,133.39573669433594
247,94012.125,131.4813232421875,99040.5,133.24061584472656
248,94010.921875,131.42898559570312,99105.421875,133.13629150390625
249,94029.9609375,131.484130859375,99096.3203125,133.95484924316406
250,93996.7265625,131.53439331054688,99057.9609375,133.726318359375
251,93999.4296875,131.4005126953125,99058.1875,133.5876007080078
252,94001.8125,131.3208465576172,99049.140625,133.3389434814453
253,94021.1328125,131.4835968017578,99015.25,133.2342071533203
254,94001.9375,131.41152954101562,99232.09375,133.48484802246094
255,94015.5703125,131.39979553222656,99175.3671875,134.3930206298828
256,94017.1484375,131.41720581054688,99028.9296875,133.2040252685547
257,94005.75,131.42762756347656,99017.6328125,133.24490356445312
258,93997.90625,131.40052795410156,99040.7734375,133.3170928955078
259,94004.8359375,131.33197021484375,99216.0546875,134.714111328125
260,93992.75,131.527099609375,99095.4140625,134.0385284423828
261,94032.3203125,131.34426879882812,99027.7578125,133.61822509765625
262,93997.4921875,131.45407104492188,99089.8359375,133.8773651123047
263,94017.1484375,131.490478515625,99031.1953125,133.5908660888672
264,93998.9453125,131.30007934570312,99093.3515625,133.30101013183594
265,94017.265625,131.40060424804688,99185.40625,133.486083984375
266,94006.5859375,131.35435485839844,99148.2421875,133.5220947265625
267,94010.9296875,131.59194946289062,99028.9765625,133.72076416015625
268,94002.15625,131.4422607421875,99042.7734375,133.5987091064453
269,94016.8203125,131.4932403564453,99127.9375,133.39068603515625
270,94011.609375,131.45338439941406,99051.515625,133.23573303222656
271,94009.65625,131.50767517089844,99042.296875,133.40855407714844
272,94002.234375,131.36126708984375,99128.671875,134.3749542236328
273,93992.28125,131.66015625,99261.2109375,133.50567626953125
274,94004.265625,131.48316955566406,99036.296875,133.05934143066406
275,94011.6796875,131.36416625976562,99344.9296875,133.43408203125
276,94016.171875,131.42686462402344,99048.421875,133.23594665527344
277,94007.9453125,131.45167541503906,99085.0546875,133.22946166992188
278,94010.4375,131.3497314453125,99155.015625,133.3546142578125
279,94010.3046875,131.56707763671875,99022.2890625,133.1066131591797
280,94013.4765625,131.38607788085938,99035.3359375,133.4161376953125
281,94010.2109375,131.59869384765625,99091.0546875,133.77252197265625
282,94011.09375,131.33782958984375,99016.3359375,133.6538848876953
283,93997.484375,131.40902709960938,99183.359375,134.15553283691406
284,94001.15625,131.55767822265625,99277.8046875,133.40956115722656
285,94001.1484375,131.47288513183594,99166.859375,134.28729248046875
286,94003.6328125,131.4086151123047,99281.65625,133.26657104492188
287,94011.6328125,131.295654296875,99057.671875,133.72669982910156
288,94005.5859375,131.5228729248047,99083.78125,134.0948486328125
289,94005.453125,131.54100036621094,99015.1484375,133.35528564453125
290,93990.75,131.28274536132812,99142.6640625,134.36892700195312
291,94009.5390625,131.40269470214844,99038.90625,133.38839721679688
292,94000.0703125,131.44224548339844,99127.9765625,133.9642333984375
293,94013.578125,131.426513671875,99078.09375,133.7648468017578
294,94010.5,131.39002990722656,99034.453125,133.30441284179688
295,94005.2265625,131.4064483642578,98999.953125,133.28872680664062
296,93988.921875,131.49159240722656,99103.28125,133.4626922607422
297,94014.3359375,131.3163299560547,99083.4609375,133.66070556640625
298,93989.765625,131.36000061035156,99051.0859375,133.23834228515625
299,93993.2578125,131.4784393310547,99375.65625,133.61895751953125
