epoch,MAE,loss,val_MAE,val_loss
0,374.49810791015625,337118.875,181.91062927246094,129059.1171875
1,106.82624816894531,92804.609375,69.48756408691406,79966.71875
2,62.09654998779297,63707.33203125,53.86513137817383,54458.68359375
3,52.22761917114258,38179.671875,48.07342529296875,27444.76953125
4,43.93716049194336,15821.279296875,41.44120788574219,8783.498046875
5,35.606956481933594,4248.1923828125,29.9232234954834,2211.6640625
6,23.447429656982422,1261.7691650390625,17.92542839050293,989.0187377929688
7,11.7971773147583,544.4873046875,6.957015514373779,519.1934204101562
8,3.965017557144165,276.3279724121094,1.6705198287963867,287.3111877441406
9,1.0285066366195679,149.6029052734375,1.4805594682693481,137.6719207763672
10,0.5327091217041016,80.02960968017578,0.18726952373981476,57.82238006591797
11,0.43839403986930847,40.85648727416992,0.12539158761501312,19.93585777282715
12,0.3361741900444031,20.884586334228516,0.14614060521125793,4.618459224700928
13,0.2783506512641907,10.762320518493652,0.10880312323570251,0.8902260065078735
14,0.2563919425010681,5.88862943649292,0.19331888854503632,0.40630656480789185
15,0.30510637164115906,3.6761560440063477,0.09726856648921967,0.13000133633613586
16,0.18666112422943115,2.286741256713867,0.17092303931713104,0.0730719268321991
17,0.37301042675971985,1.9781510829925537,0.3955594301223755,0.20733149349689484
18,0.23829489946365356,1.3582067489624023,0.052420154213905334,0.013176670297980309
19,0.29419392347335815,1.2313929796218872,0.15646584331989288,0.034806929528713226
20,0.24206431210041046,0.8954759240150452,0.06386733055114746,0.010382838547229767
21,0.23197123408317566,0.6249004006385803,0.05123729258775711,0.006823238451033831
22,0.30938395857810974,0.5851478576660156,0.06495752185583115,0.009266931563615799
23,0.289374977350235,0.414086252450943,0.21934562921524048,0.053155019879341125
24,0.30894896388053894,0.35419416427612305,0.3087143898010254,0.1084369346499443
25,0.32971319556236267,0.366095632314682,0.32181432843208313,0.11175493896007538
26,0.28138503432273865,0.2651078999042511,0.05833277851343155,0.006239776499569416
27,0.33562710881233215,0.2742273211479187,0.22922542691230774,0.05719110369682312
28,0.3356437385082245,0.2522676885128021,1.4444446563720703,2.187556266784668
29,0.3148041069507599,0.23961615562438965,0.28410637378692627,0.10541297495365143
30,0.32068249583244324,0.24934396147727966,0.36832746863365173,0.14045953750610352
31,0.34478479623794556,0.23679471015930176,0.3855997323989868,0.22765862941741943
32,0.3047367334365845,0.22162465751171112,0.04762319102883339,0.004297885578125715
33,0.3292657136917114,0.24111604690551758,0.06887005269527435,0.007903371006250381
34,0.31193339824676514,0.2325521558523178,0.1568911373615265,0.029654446989297867
35,0.33797159790992737,0.23445776104927063,0.5317902565002441,0.3991803228855133
36,0.32609158754348755,0.2264120876789093,0.16160082817077637,0.030039839446544647
37,0.294445276260376,0.24441102147102356,0.30174267292022705,0.09809262305498123
