epoch,loss,mae,val_loss,val_mae
218,137197.5,232.70668029785156,141114.578125,235.04119873046875
219,137173.25,232.7039031982422,141257.421875,233.54351806640625
220,137182.390625,232.71702575683594,141387.4375,232.98545837402344
221,137192.5,232.65957641601562,141121.453125,235.66769409179688
222,137173.03125,232.6879119873047,141198.609375,236.65518188476562
223,137194.5625,232.7276611328125,141186.5625,233.99429321289062
224,137199.28125,232.6906280517578,141119.765625,235.6228485107422
225,137188.953125,232.68048095703125,141205.53125,236.7152862548828
226,137198.34375,232.7762451171875,141223.15625,233.7387237548828
227,137179.890625,232.6734161376953,141127.125,235.79739379882812
228,137181.859375,232.6808319091797,141146.296875,236.1016845703125
229,137176.8125,232.7198486328125,141246.59375,233.60079956054688
230,137198.296875,232.67054748535156,141113.34375,235.33041381835938
231,137183.90625,232.74327087402344,141219.140625,233.76412963867188
232,137184.15625,232.68856811523438,141244.0625,233.61480712890625
233,137186.78125,232.7144012451172,141154.078125,234.2953643798828
234,137185.96875,232.70582580566406,141160.96875,234.22117614746094
235,137189.6875,232.67901611328125,141124.953125,235.7521209716797
236,137189.75,232.69374084472656,141120.578125,235.64544677734375
237,137182.953125,232.71104431152344,141128.984375,235.83233642578125
238,137197.328125,232.74720764160156,141161.828125,234.21238708496094
239,137162.421875,232.67822265625,141131.8125,235.88247680664062
240,137187.953125,232.7104949951172,141112.9375,235.2300567626953
241,137189.5,232.74285888671875,141130.8125,234.60784912109375
242,137179.515625,232.6704864501953,141410.640625,238.04544067382812
243,137198.421875,232.74452209472656,141119.46875,235.615234375
244,137183.171875,232.69825744628906,141113.125,235.1803436279297
245,137187.96875,232.7052459716797,141148.515625,236.1299285888672
246,137189.109375,232.7039337158203,141113.8125,235.0912628173828
247,137190.375,232.73182678222656,141116.859375,235.52862548828125
248,137197.59375,232.70582580566406,141113.53125,235.3522491455078
249,137183.203125,232.6947784423828,141195.34375,236.62635803222656
250,137181.875,232.7057647705078,141128.46875,235.82147216796875
251,137189.8125,232.69021606445312,141147.734375,236.1197509765625
252,137200.125,232.7334747314453,141112.984375,235.202392578125
253,137194.765625,232.69146728515625,141114.890625,235.0251922607422
254,137173.609375,232.69143676757812,141171.328125,234.12245178222656
255,137191.765625,232.65188598632812,141129.8125,235.84588623046875
256,137177.765625,232.72975158691406,141221.9375,233.74656677246094
257,137194.59375,232.6589813232422,141118.40625,234.8822021484375
258,137199.203125,232.7057647705078,141113.140625,235.17193603515625
259,137183.0,232.69105529785156,141121.15625,235.6632843017578
260,137184.109375,232.70211791992188,141144.90625,234.4036407470703
261,137188.515625,232.6496124267578,141300.25,237.40817260742188
262,137175.96875,232.730712890625,141118.890625,234.8702850341797
263,137186.78125,232.6719970703125,141116.421875,235.50930786132812
264,137187.21875,232.7130584716797,141112.984375,235.27684020996094
265,137184.421875,232.71461486816406,141113.0625,235.17263793945312
266,137192.1875,232.71444702148438,141226.21875,233.72015380859375
267,137177.296875,232.67648315429688,141113.234375,235.32009887695312
268,137191.390625,232.69261169433594,141112.90625,235.23321533203125
269,137202.375,232.74790954589844,141142.28125,234.43800354003906
270,137173.609375,232.6614227294922,141113.296875,235.33116149902344
271,137192.375,232.7206268310547,141114.109375,235.39938354492188
272,137189.046875,232.6880340576172,141141.890625,236.0391845703125
273,137172.625,232.73785400390625,141193.65625,233.93992614746094
274,137188.90625,232.67578125,141127.0,235.79391479492188
275,137193.8125,232.7452850341797,141152.53125,234.31214904785156
276,137186.109375,232.68634033203125,141115.546875,235.4746856689453
277,137188.71875,232.74365234375,141222.625,233.7423095703125
278,137180.953125,232.6514892578125,141115.375,234.99851989746094
279,137190.0625,232.697021484375,141121.640625,235.67074584960938
280,137191.5,232.70428466796875,141113.15625,235.3159637451172
281,137171.25,232.6793975830078,141119.734375,235.62521362304688
282,137193.625,232.6988983154297,141114.59375,235.4240264892578
283,137185.703125,232.7165069580078,141125.8125,235.7727813720703
284,137174.5,232.7159423828125,141320.875,233.24522399902344
285,137183.78125,232.6453857421875,141193.421875,236.60719299316406
286,137184.71875,232.7417755126953,141380.109375,233.0121307373047
287,137168.921875,232.62142944335938,141135.046875,235.93780517578125
288,137190.90625,232.71607971191406,141116.75,235.5244903564453
289,137176.09375,232.7225799560547,141117.421875,234.91757202148438
290,137186.75,232.70103454589844,141119.609375,235.6191864013672
291,137196.390625,232.71795654296875,141114.796875,235.43760681152344
292,137187.125,232.7002410888672,141114.703125,235.42880249023438
293,137189.90625,232.71197509765625,141199.0,233.90115356445312
294,137174.96875,232.6529083251953,141157.453125,234.25909423828125
295,137189.671875,232.67178344726562,141123.6875,235.72210693359375
296,137181.828125,232.71612548828125,141166.125,234.17132568359375
297,137187.90625,232.67942810058594,141135.046875,235.93466186523438
298,137183.78125,232.7034149169922,141206.390625,233.8487548828125
299,137178.453125,232.7367401123047,141416.09375,232.8849334716797
