epoch,MAE,loss,val_MAE,val_loss
0,336.5813293457031,308851.0,149.78916931152344,130931.765625
1,112.0777359008789,114421.4296875,90.86455535888672,115534.0859375
2,83.69412994384766,107786.453125,93.13971710205078,113512.578125
3,79.67984008789062,106323.046875,74.84022521972656,112261.3828125
4,79.46019744873047,105228.8671875,79.88858795166016,111037.3046875
5,80.32685089111328,104133.71875,74.86248779296875,110142.4453125
6,81.20703887939453,103129.28125,77.48011016845703,109071.7421875
7,83.07817840576172,102092.0859375,82.29863739013672,107657.421875
8,84.72969055175781,101100.3984375,88.16047668457031,106543.828125
9,87.2679672241211,100076.5,86.47362518310547,105658.8046875
10,89.80500793457031,99201.859375,91.64070892333984,104595.9921875
11,92.72061157226562,98347.6953125,93.74937438964844,104076.0703125
12,95.62628173828125,97625.34375,106.26524353027344,103317.65625
13,98.89916229248047,96945.1171875,102.51081085205078,102210.0625
14,101.78699493408203,96347.5625,104.57721710205078,101602.375
15,104.98841857910156,95880.8515625,106.94281768798828,101139.984375
16,107.63336944580078,95381.3984375,110.59909057617188,100566.90625
17,110.03253936767578,95006.140625,112.1507568359375,100432.1484375
18,112.79474639892578,94690.703125,114.3178939819336,100283.6015625
19,114.94627380371094,94422.5546875,116.6343994140625,99644.78125
20,117.00017547607422,94217.7421875,119.6572036743164,99297.0625
21,118.76483917236328,94057.34375,122.23202514648438,99301.8671875
22,120.54096984863281,93926.234375,123.32624816894531,98951.2890625
23,121.99940490722656,93758.046875,125.19007110595703,98888.4921875
24,123.39607238769531,93720.671875,128.29217529296875,99141.8125
25,124.40027618408203,93636.4296875,126.19419860839844,98767.9296875
26,124.5924072265625,93462.75,126.40968322753906,98306.8359375
27,124.86842346191406,93229.03125,128.0634307861328,98228.6796875
28,125.96134185791016,93050.78125,128.04481506347656,97976.421875
29,126.5633544921875,92895.828125,128.3066864013672,98108.1328125
30,127.23973083496094,92796.4453125,129.0504913330078,97530.2109375
31,127.7444076538086,92604.8359375,130.02130126953125,97704.953125
32,128.4478302001953,92472.875,129.45982360839844,97260.8671875
33,128.6817169189453,92325.375,129.94679260253906,97061.8515625
34,128.89633178710938,92159.6484375,131.0502471923828,96872.0078125
35,129.33407592773438,92014.9765625,130.5060272216797,96929.671875
36,129.40077209472656,91859.78125,132.55545043945312,96812.2890625
37,129.3001251220703,91682.9140625,130.40428161621094,96591.1640625
38,129.0402374267578,91457.171875,131.93310546875,96871.171875
39,128.90582275390625,91246.5703125,130.56564331054688,95807.6484375
40,128.21395874023438,90860.1875,129.20407104492188,95367.0
41,127.44581604003906,90461.0859375,129.28025817871094,94997.765625
42,127.27739715576172,90187.234375,131.15911865234375,94862.1796875
43,127.42318725585938,89922.359375,129.88131713867188,94359.7421875
44,127.6344985961914,89656.6875,128.26531982421875,94114.21875
45,127.28103637695312,89418.6953125,129.59242248535156,93922.5859375
46,127.34368896484375,89074.609375,129.7533416748047,93536.2421875
47,127.34889221191406,88873.59375,129.7331085205078,93645.65625
48,127.4518814086914,88582.0390625,128.49635314941406,92991.9375
49,127.10182189941406,88281.75,128.34194946289062,92568.25
50,126.84888458251953,87990.53125,129.8140869140625,93639.6640625
51,126.58245849609375,87718.5,127.87418365478516,91918.28125
