epoch,MAE,loss,val_MAE,val_loss
0,1188.0322265625,1553161.0,1132.3802490234375,1430784.5
1,1072.74267578125,1296599.375,1018.019287109375,1189288.5
2,958.8203125,1069623.5,904.48974609375,975879.8125
3,845.6370239257812,870371.8125,791.7698364257812,789938.9375
4,733.3399658203125,698387.5625,680.0720825195312,631187.9375
5,622.2777709960938,553318.25,569.5366821289062,499067.25
6,512.7818603515625,434998.53125,461.41351318359375,393528.5
7,409.5877990722656,342813.1875,367.07318115234375,313900.03125
8,332.5372314453125,276057.34375,311.421875,259066.765625
9,296.8988952636719,233184.0625,292.98114013671875,226928.203125
10,287.51263427734375,210882.0625,289.3903503417969,212640.609375
11,285.4827880859375,202052.84375,287.5336608886719,207124.40625
12,282.80438232421875,197671.1875,284.0316467285156,203109.953125
13,278.96405029296875,193896.125,279.9122314453125,199385.296875
14,274.8135070800781,190348.984375,275.75537109375,195866.90625
15,270.6095886230469,186978.8125,271.585693359375,192527.65625
16,266.4783020019531,183796.5,267.47705078125,189387.84375
17,262.3756103515625,180779.515625,263.48052978515625,186397.625
18,258.4159851074219,177916.90625,259.4431457519531,183551.96875
19,254.3890838623047,175159.046875,255.47650146484375,180796.546875
20,250.52603149414062,172530.015625,251.49319458007812,178193.125
21,246.67031860351562,170017.828125,247.553466796875,175701.5
22,242.76754760742188,167619.90625,243.86489868164062,173312.21875
23,239.14268493652344,165329.328125,240.1313018798828,171036.421875
24,235.4981689453125,163131.328125,236.38168334960938,168839.109375
25,231.85086059570312,161018.53125,232.8015899658203,166738.046875
26,228.27760314941406,158975.828125,229.25257873535156,164694.828125
27,224.7921600341797,156999.59375,225.74679565429688,162719.359375
28,221.35671997070312,155100.546875,222.36048889160156,160826.640625
29,218.04388427734375,153274.453125,218.9373779296875,159006.5625
30,214.77333068847656,151507.203125,215.60906982421875,157236.9375
31,211.5072479248047,149805.578125,212.36587524414062,155542.609375
32,208.35040283203125,148163.515625,209.22650146484375,153906.015625
33,205.25534057617188,146589.0,206.2407684326172,152330.3125
34,202.1952362060547,145060.578125,203.4228973388672,150799.75
35,199.45530700683594,143599.578125,200.4433135986328,149342.984375
36,196.50511169433594,142178.71875,197.643310546875,147917.984375
37,193.88401794433594,140808.171875,194.7308807373047,146552.578125
38,191.1463623046875,139494.734375,192.0930633544922,145242.71875
39,188.43955993652344,138219.6875,189.6725311279297,143963.984375
40,186.0304412841797,136997.5625,187.17091369628906,142741.03125
41,183.67730712890625,135811.828125,184.52328491210938,141549.40625
42,181.27114868164062,134676.015625,182.2442626953125,140419.359375
43,178.84292602539062,133578.640625,180.2344512939453,139317.640625
44,176.8766632080078,132516.0,177.7755889892578,138248.359375
45,174.52651977539062,131485.421875,175.94522094726562,137220.4375
