epoch,MAE,loss,val_MAE,val_loss
0,313.0703430175781,303348.78125,132.6548614501953,120379.75
1,102.62333679199219,114127.0625,76.73472595214844,109891.40625
2,82.20954895019531,109743.1484375,88.69186401367188,108029.953125
3,80.9400863647461,108301.390625,74.04566955566406,106545.703125
4,81.71629333496094,106821.84375,73.43994140625,105338.59375
5,83.59779357910156,105243.0078125,82.97505187988281,103394.2265625
6,86.57234191894531,103580.1015625,83.35889434814453,101825.59375
7,91.1734619140625,101832.03125,94.46463775634766,100024.78125
8,97.10556030273438,100271.7890625,100.10689544677734,98602.890625
9,103.37617492675781,98893.140625,106.4203109741211,97394.7421875
10,110.8291244506836,97910.3203125,112.81756591796875,96693.59375
11,115.9776840209961,97155.265625,117.6881103515625,96069.3828125
12,121.5217056274414,96748.15625,121.67597198486328,95913.3203125
13,125.45975494384766,96508.9453125,124.80599975585938,95650.765625
14,128.5213165283203,96325.8671875,128.4898223876953,95443.3125
15,130.5586395263672,96234.7578125,132.30567932128906,96940.3125
16,131.9313507080078,96219.609375,131.19375610351562,95966.6171875
17,132.136474609375,96157.0,132.01715087890625,95382.9140625
18,132.84982299804688,96060.8515625,132.004638671875,95549.78125
19,133.7298583984375,96030.7578125,132.37709045410156,95501.203125
20,133.62745666503906,96009.9140625,132.12403869628906,95197.9140625
21,133.7861328125,95931.8828125,132.95018005371094,95266.453125
22,134.3019561767578,95912.3203125,131.95254516601562,95195.7890625
23,133.62403869628906,95806.21875,135.79075622558594,96575.2734375
24,134.24229431152344,95820.8984375,133.1741485595703,95415.2421875
25,134.2572784423828,95707.625,133.74989318847656,95438.1484375
26,134.55972290039062,95648.6796875,132.4592742919922,95332.640625
27,133.9282684326172,95555.890625,132.5361328125,95076.4453125
28,133.7904052734375,95549.109375,136.86842346191406,96152.5078125
29,133.9257049560547,95459.7109375,132.55508422851562,94919.296875
30,133.64126586914062,95288.109375,133.21463012695312,94787.9765625
31,133.27879333496094,94981.328125,131.98220825195312,94419.5
32,132.70587158203125,94788.3203125,131.28799438476562,94327.484375
33,132.3578338623047,94473.671875,130.51632690429688,93867.9296875
34,132.1405792236328,94000.734375,130.07322692871094,93556.03125
35,132.0685272216797,93418.640625,133.2834014892578,93073.5859375
36,131.23492431640625,92404.1875,129.88995361328125,91591.3515625
37,129.59017944335938,90710.40625,128.44207763671875,89776.015625
38,128.74417114257812,88828.328125,128.6142578125,88113.25
39,128.3681640625,86893.21875,129.2294158935547,86089.1328125
40,126.49959564208984,84776.0,124.92362976074219,83900.671875
41,125.62531280517578,82452.265625,126.20047760009766,81799.6953125
42,123.48577117919922,79847.8984375,120.5923080444336,78891.6015625
43,120.9002456665039,76879.8984375,117.37512969970703,76068.34375
44,117.68373107910156,73775.5703125,117.43228149414062,72809.6015625
45,113.64407348632812,70245.328125,117.47671508789062,69729.65625
46,109.68304443359375,66664.484375,108.0377197265625,66163.09375
47,104.51206970214844,63172.03515625,101.39775085449219,63414.01953125
48,100.14974212646484,60153.65234375,91.657470703125,62352.703125
49,95.85069274902344,57422.39453125,93.26629638671875,59530.65234375
50,91.09534454345703,55033.8984375,88.14569854736328,56010.984375
51,86.2999038696289,52788.27734375,84.58773040771484,54692.5703125
52,81.21088409423828,50948.109375,73.72178649902344,53675.2890625
53,76.7314224243164,49365.984375,73.83808898925781,52046.30859375
54,72.68206787109375,48420.8046875,76.7393798828125,51789.65625
55,68.9327621459961,47331.875,68.49300384521484,50629.85546875
56,66.26348114013672,46866.17578125,61.57524108886719,50766.50390625
57,64.60601043701172,46549.8828125,73.79529571533203,51636.85546875
58,62.78440856933594,46262.19140625,62.2606201171875,50240.125
59,60.86975860595703,45996.328125,60.053802490234375,49977.46875
60,60.366676330566406,45821.11328125,64.14242553710938,50977.94921875
61,59.889217376708984,45609.421875,55.426307678222656,50207.24609375
62,60.002655029296875,45507.06640625,55.569923400878906,49201.52734375
63,58.963069915771484,44697.51171875,53.609901428222656,51847.34375
64,58.53898620605469,44310.7890625,53.74629592895508,48858.1484375
65,57.48086929321289,43866.01171875,70.9650650024414,51668.29296875
66,57.50244140625,43743.6015625,53.359474182128906,48503.859375
67,56.36575698852539,43383.71484375,51.72489929199219,48723.81640625
68,57.47734451293945,43459.30859375,70.75935363769531,49268.85546875
69,55.91900634765625,43126.06640625,66.74402618408203,48652.859375
70,56.206993103027344,42968.328125,52.60975646972656,48587.15625
71,55.70538330078125,43019.9453125,53.218055725097656,48271.921875
72,56.261192321777344,42982.01171875,61.473384857177734,48242.48046875
73,55.29414749145508,42848.30859375,56.12881088256836,47860.61328125
74,55.67222213745117,42798.68359375,53.82085418701172,47992.734375
75,55.611427307128906,42668.953125,54.76200866699219,47496.359375
76,55.60416030883789,42676.2734375,54.400306701660156,48135.5
77,55.26103210449219,42491.375,56.50543975830078,47766.36328125
78,55.14971160888672,42497.58203125,62.56272888183594,48499.55859375
79,55.17853927612305,42532.98046875,59.182552337646484,48047.28125
80,55.34990692138672,42457.34375,61.55436706542969,47388.578125
81,54.36582946777344,42146.37890625,61.80472946166992,47437.64453125
82,54.71698760986328,42036.515625,53.114723205566406,47196.9296875
